seed,order_id,legacy_order_id,run_order_id,order,task_order,method,memory_budget,method_cell,task_position,task_id,buffer_size_limit,pre_buffer_total,pre_task_0_count,pre_task_1_count,pre_task_2_count,pre_task_3_count,pre_task_4_count,post_buffer_total,post_task_0_count,post_task_1_count,post_task_2_count,post_task_3_count,post_task_4_count
3,perm_026,none,perm_026,"[1,0,3,2,4]",1-0-3-2-4,experience_replay_compute_matched,500,er500_matched,2,3,500,500,397,103,0,0,0,500,81,20,0,399,0
3,perm_026,none,perm_026,"[1,0,3,2,4]",1-0-3-2-4,experience_replay_compute_matched,500,er500_matched,3,2,500,500,81,20,0,399,0,500,13,7,403,77,0
3,perm_026,none,perm_026,"[1,0,3,2,4]",1-0-3-2-4,experience_replay_compute_matched,500,er500_matched,4,4,500,500,13,7,403,77,0,500,3,0,92,17,388
4,perm_026,none,perm_026,"[1,0,3,2,4]",1-0-3-2-4,experience_replay_compute_matched,500,er500_matched,0,1,500,0,0,0,0,0,0,500,0,500,0,0,0
4,perm_026,none,perm_026,"[1,0,3,2,4]",1-0-3-2-4,experience_replay_compute_matched,500,er500_matched,1,0,500,500,0,500,0,0,0,500,386,114,0,0,0
4,perm_026,none,perm_026,"[1,0,3,2,4]",1-0-3-2-4,experience_replay_compute_matched,500,er500_matched,2,3,500,500,386,114,0,0,0,500,70,21,0,409,0
4,perm_026,none,perm_026,"[1,0,3,2,4]",1-0-3-2-4,experience_replay_compute_matched,500,er500_matched,3,2,500,500,70,21,0,409,0,500,13,2,404,81,0
4,perm_026,none,perm_026,"[1,0,3,2,4]",1-0-3-2-4,experience_replay_compute_matched,500,er500_matched,4,4,500,500,13,2,404,81,0,500,2,1,89,15,393
5,perm_026,none,perm_026,"[1,0,3,2,4]",1-0-3-2-4,experience_replay_compute_matched,500,er500_matched,0,1,500,0,0,0,0,0,0,500,0,500,0,0,0
5,perm_026,none,perm_026,"[1,0,3,2,4]",1-0-3-2-4,experience_replay_compute_matched,500,er500_matched,1,0,500,500,0,500,0,0,0,500,400,100,0,0,0
5,perm_026,none,perm_026,"[1,0,3,2,4]",1-0-3-2-4,experience_replay_compute_matched,500,er500_matched,2,3,500,500,400,100,0,0,0,500,71,25,0,404,0
5,perm_026,none,perm_026,"[1,0,3,2,4]",1-0-3-2-4,experience_replay_compute_matched,500,er500_matched,3,2,500,500,71,25,0,404,0,500,16,5,395,84,0
5,perm_026,none,perm_026,"[1,0,3,2,4]",1-0-3-2-4,experience_replay_compute_matched,500,er500_matched,4,4,500,500,16,5,395,84,0,500,2,0,90,16,392
6,perm_026,none,perm_026,"[1,0,3,2,4]",1-0-3-2-4,experience_replay_compute_matched,500,er500_matched,0,1,500,0,0,0,0,0,0,500,0,500,0,0,0
6,perm_026,none,perm_026,"[1,0,3,2,4]",1-0-3-2-4,experience_replay_compute_matched,500,er500_matched,1,0,500,500,0,500,0,0,0,500,403,97,0,0,0
6,perm_026,none,perm_026,"[1,0,3,2,4]",1-0-3-2-4,experience_replay_compute_matched,500,er500_matched,2,3,500,500,403,97,0,0,0,500,84,22,0,394,0
6,perm_026,none,perm_026,"[1,0,3,2,4]",1-0-3-2-4,experience_replay_compute_matched,500,er500_matched,3,2,500,500,84,22,0,394,0,500,22,4,398,76,0
6,perm_026,none,perm_026,"[1,0,3,2,4]",1-0-3-2-4,experience_replay_compute_matched,500,er500_matched,4,4,500,500,22,4,398,76,0,500,3,0,87,15,395
7,perm_026,none,perm_026,"[1,0,3,2,4]",1-0-3-2-4,experience_replay_compute_matched,500,er500_matched,0,1,500,0,0,0,0,0,0,500,0,500,0,0,0
7,perm_026,none,perm_026,"[1,0,3,2,4]",1-0-3-2-4,experience_replay_compute_matched,500,er500_matched,1,0,500,500,0,500,0,0,0,500,396,104,0,0,0
7,perm_026,none,perm_026,"[1,0,3,2,4]",1-0-3-2-4,experience_replay_compute_matched,500,er500_matched,2,3,500,500,396,104,0,0,0,500,73,22,0,405,0
7,perm_026,none,perm_026,"[1,0,3,2,4]",1-0-3-2-4,experience_replay_compute_matched,500,er500_matched,3,2,500,500,73,22,0,405,0,500,10,4,401,85,0
7,perm_026,none,perm_026,"[1,0,3,2,4]",1-0-3-2-4,experience_replay_compute_matched,500,er500_matched,4,4,500,500,10,4,401,85,0,500,1,0,71,19,409
8,perm_026,none,perm_026,"[1,0,3,2,4]",1-0-3-2-4,experience_replay_compute_matched,500,er500_matched,0,1,500,0,0,0,0,0,0,500,0,500,0,0,0
8,perm_026,none,perm_026,"[1,0,3,2,4]",1-0-3-2-4,experience_replay_compute_matched,500,er500_matched,1,0,500,500,0,500,0,0,0,500,410,90,0,0,0
8,perm_026,none,perm_026,"[1,0,3,2,4]",1-0-3-2-4,experience_replay_compute_matched,500,er500_matched,2,3,500,500,410,90,0,0,0,500,84,21,0,395,0
8,perm_026,none,perm_026,"[1,0,3,2,4]",1-0-3-2-4,experience_replay_compute_matched,500,er500_matched,3,2,500,500,84,21,0,395,0,500,16,3,393,88,0
8,perm_026,none,perm_026,"[1,0,3,2,4]",1-0-3-2-4,experience_replay_compute_matched,500,er500_matched,4,4,500,500,16,3,393,88,0,500,3,2,68,19,408
9,perm_026,none,perm_026,"[1,0,3,2,4]",1-0-3-2-4,experience_replay_compute_matched,500,er500_matched,0,1,500,0,0,0,0,0,0,500,0,500,0,0,0
9,perm_026,none,perm_026,"[1,0,3,2,4]",1-0-3-2-4,experience_replay_compute_matched,500,er500_matched,1,0,500,500,0,500,0,0,0,500,396,104,0,0,0
9,perm_026,none,perm_026,"[1,0,3,2,4]",1-0-3-2-4,experience_replay_compute_matched,500,er500_matched,2,3,500,500,396,104,0,0,0,500,71,20,0,409,0
9,perm_026,none,perm_026,"[1,0,3,2,4]",1-0-3-2-4,experience_replay_compute_matched,500,er500_matched,3,2,500,500,71,20,0,409,0,500,20,6,402,72,0
9,perm_026,none,perm_026,"[1,0,3,2,4]",1-0-3-2-4,experience_replay_compute_matched,500,er500_matched,4,4,500,500,20,6,402,72,0,500,5,2,77,18,398
10,perm_026,none,perm_026,"[1,0,3,2,4]",1-0-3-2-4,experience_replay_compute_matched,500,er500_matched,0,1,500,0,0,0,0,0,0,500,0,500,0,0,0
10,perm_026,none,perm_026,"[1,0,3,2,4]",1-0-3-2-4,experience_replay_compute_matched,500,er500_matched,1,0,500,500,0,500,0,0,0,500,408,92,0,0,0
10,perm_026,none,perm_026,"[1,0,3,2,4]",1-0-3-2-4,experience_replay_compute_matched,500,er500_matched,2,3,500,500,408,92,0,0,0,500,68,22,0,410,0
10,perm_026,none,perm_026,"[1,0,3,2,4]",1-0-3-2-4,experience_replay_compute_matched,500,er500_matched,3,2,500,500,68,22,0,410,0,500,11,9,393,87,0
10,perm_026,none,perm_026,"[1,0,3,2,4]",1-0-3-2-4,experience_replay_compute_matched,500,er500_matched,4,4,500,500,11,9,393,87,0,500,1,4,69,14,412
1,perm_027,none,perm_027,"[1,0,3,4,2]",1-0-3-4-2,experience_replay_compute_matched,500,er500_matched,0,1,500,0,0,0,0,0,0,500,0,500,0,0,0
1,perm_027,none,perm_027,"[1,0,3,4,2]",1-0-3-4-2,experience_replay_compute_matched,500,er500_matched,1,0,500,500,0,500,0,0,0,500,392,108,0,0,0
1,perm_027,none,perm_027,"[1,0,3,4,2]",1-0-3-4-2,experience_replay_compute_matched,500,er500_matched,2,3,500,500,392,108,0,0,0,500,91,18,0,391,0
1,perm_027,none,perm_027,"[1,0,3,4,2]",1-0-3-4-2,experience_replay_compute_matched,500,er500_matched,3,4,500,500,91,18,0,391,0,500,20,5,0,81,394
1,perm_027,none,perm_027,"[1,0,3,4,2]",1-0-3-4-2,experience_replay_compute_matched,500,er500_matched,4,2,500,500,20,5,0,81,394,500,5,2,389,15,89
2,perm_027,none,perm_027,"[1,0,3,4,2]",1-0-3-4-2,experience_replay_compute_matched,500,er500_matched,0,1,500,0,0,0,0,0,0,500,0,500,0,0,0
2,perm_027,none,perm_027,"[1,0,3,4,2]",1-0-3-4-2,experience_replay_compute_matched,500,er500_matched,1,0,500,500,0,500,0,0,0,500,400,100,0,0,0
2,perm_027,none,perm_027,"[1,0,3,4,2]",1-0-3-4-2,experience_replay_compute_matched,500,er500_matched,2,3,500,500,400,100,0,0,0,500,82,21,0,397,0
2,perm_027,none,perm_027,"[1,0,3,4,2]",1-0-3-4-2,experience_replay_compute_matched,500,er500_matched,3,4,500,500,82,21,0,397,0,500,15,3,0,85,397
2,perm_027,none,perm_027,"[1,0,3,4,2]",1-0-3-4-2,experience_replay_compute_matched,500,er500_matched,4,2,500,500,15,3,0,85,397,500,3,0,394,18,85
3,perm_027,none,perm_027,"[1,0,3,4,2]",1-0-3-4-2,experience_replay_compute_matched,500,er500_matched,0,1,500,0,0,0,0,0,0,500,0,500,0,0,0
3,perm_027,none,perm_027,"[1,0,3,4,2]",1-0-3-4-2,experience_replay_compute_matched,500,er500_matched,1,0,500,500,0,500,0,0,0,500,412,88,0,0,0
3,perm_027,none,perm_027,"[1,0,3,4,2]",1-0-3-4-2,experience_replay_compute_matched,500,er500_matched,2,3,500,500,412,88,0,0,0,500,83,22,0,395,0
3,perm_027,none,perm_027,"[1,0,3,4,2]",1-0-3-4-2,experience_replay_compute_matched,500,er500_matched,3,4,500,500,83,22,0,395,0,500,18,4,0,73,405
3,perm_027,none,perm_027,"[1,0,3,4,2]",1-0-3-4-2,experience_replay_compute_matched,500,er500_matched,4,2,500,500,18,4,0,73,405,500,3,0,412,13,72
4,perm_027,none,perm_027,"[1,0,3,4,2]",1-0-3-4-2,experience_replay_compute_matched,500,er500_matched,0,1,500,0,0,0,0,0,0,500,0,500,0,0,0
4,perm_027,none,perm_027,"[1,0,3,4,2]",1-0-3-4-2,experience_replay_compute_matched,500,er500_matched,1,0,500,500,0,500,0,0,0,500,404,96,0,0,0
4,perm_027,none,perm_027,"[1,0,3,4,2]",1-0-3-4-2,experience_replay_compute_matched,500,er500_matched,2,3,500,500,404,96,0,0,0,500,85,20,0,395,0
4,perm_027,none,perm_027,"[1,0,3,4,2]",1-0-3-4-2,experience_replay_compute_matched,500,er500_matched,3,4,500,500,85,20,0,395,0,500,18,2,0,71,409
4,perm_027,none,perm_027,"[1,0,3,4,2]",1-0-3-4-2,experience_replay_compute_matched,500,er500_matched,4,2,500,500,18,2,0,71,409,500,4,0,400,7,89
5,perm_027,none,perm_027,"[1,0,3,4,2]",1-0-3-4-2,experience_replay_compute_matched,500,er500_matched,0,1,500,0,0,0,0,0,0,500,0,500,0,0,0
5,perm_027,none,perm_027,"[1,0,3,4,2]",1-0-3-4-2,experience_replay_compute_matched,500,er500_matched,1,0,500,500,0,500,0,0,0,500,400,100,0,0,0
5,perm_027,none,perm_027,"[1,0,3,4,2]",1-0-3-4-2,experience_replay_compute_matched,500,er500_matched,2,3,500,500,400,100,0,0,0,500,85,16,0,399,0
5,perm_027,none,perm_027,"[1,0,3,4,2]",1-0-3-4-2,experience_replay_compute_matched,500,er500_matched,3,4,500,500,85,16,0,399,0,500,15,2,0,86,397
5,perm_027,none,perm_027,"[1,0,3,4,2]",1-0-3-4-2,experience_replay_compute_matched,500,er500_matched,4,2,500,500,15,2,0,86,397,500,4,0,405,20,71
6,perm_027,none,perm_027,"[1,0,3,4,2]",1-0-3-4-2,experience_replay_compute_matched,500,er500_matched,0,1,500,0,0,0,0,0,0,500,0,500,0,0,0
6,perm_027,none,perm_027,"[1,0,3,4,2]",1-0-3-4-2,experience_replay_compute_matched,500,er500_matched,1,0,500,500,0,500,0,0,0,500,396,104,0,0,0
6,perm_027,none,perm_027,"[1,0,3,4,2]",1-0-3-4-2,experience_replay_compute_matched,500,er500_matched,2,3,500,500,396,104,0,0,0,500,73,26,0,401,0
6,perm_027,none,perm_027,"[1,0,3,4,2]",1-0-3-4-2,experience_replay_compute_matched,500,er500_matched,3,4,500,500,73,26,0,401,0,500,17,3,0,87,393
6,perm_027,none,perm_027,"[1,0,3,4,2]",1-0-3-4-2,experience_replay_compute_matched,500,er500_matched,4,2,500,500,17,3,0,87,393,500,2,1,398,15,84
7,perm_027,none,perm_027,"[1,0,3,4,2]",1-0-3-4-2,experience_replay_compute_matched,500,er500_matched,0,1,500,0,0,0,0,0,0,500,0,500,0,0,0
7,perm_027,none,perm_027,"[1,0,3,4,2]",1-0-3-4-2,experience_replay_compute_matched,500,er500_matched,1,0,500,500,0,500,0,0,0,500,399,101,0,0,0
7,perm_027,none,perm_027,"[1,0,3,4,2]",1-0-3-4-2,experience_replay_compute_matched,500,er500_matched,2,3,500,500,399,101,0,0,0,500,59,21,0,420,0
7,perm_027,none,perm_027,"[1,0,3,4,2]",1-0-3-4-2,experience_replay_compute_matched,500,er500_matched,3,4,500,500,59,21,0,420,0,500,12,6,0,84,398
7,perm_027,none,perm_027,"[1,0,3,4,2]",1-0-3-4-2,experience_replay_compute_matched,500,er500_matched,4,2,500,500,12,6,0,84,398,500,4,1,405,15,75
8,perm_027,none,perm_027,"[1,0,3,4,2]",1-0-3-4-2,experience_replay_compute_matched,500,er500_matched,0,1,500,0,0,0,0,0,0,500,0,500,0,0,0
8,perm_027,none,perm_027,"[1,0,3,4,2]",1-0-3-4-2,experience_replay_compute_matched,500,er500_matched,1,0,500,500,0,500,0,0,0,500,399,101,0,0,0
8,perm_027,none,perm_027,"[1,0,3,4,2]",1-0-3-4-2,experience_replay_compute_matched,500,er500_matched,2,3,500,500,399,101,0,0,0,500,69,15,0,416,0
8,perm_027,none,perm_027,"[1,0,3,4,2]",1-0-3-4-2,experience_replay_compute_matched,500,er500_matched,3,4,500,500,69,15,0,416,0,500,10,3,0,84,403
8,perm_027,none,perm_027,"[1,0,3,4,2]",1-0-3-4-2,experience_replay_compute_matched,500,er500_matched,4,2,500,500,10,3,0,84,403,500,2,1,401,19,77
9,perm_027,none,perm_027,"[1,0,3,4,2]",1-0-3-4-2,experience_replay_compute_matched,500,er500_matched,0,1,500,0,0,0,0,0,0,500,0,500,0,0,0
9,perm_027,none,perm_027,"[1,0,3,4,2]",1-0-3-4-2,experience_replay_compute_matched,500,er500_matched,1,0,500,500,0,500,0,0,0,500,408,92,0,0,0
9,perm_027,none,perm_027,"[1,0,3,4,2]",1-0-3-4-2,experience_replay_compute_matched,500,er500_matched,2,3,500,500,408,92,0,0,0,500,92,23,0,385,0
9,perm_027,none,perm_027,"[1,0,3,4,2]",1-0-3-4-2,experience_replay_compute_matched,500,er500_matched,3,4,500,500,92,23,0,385,0,500,11,7,0,75,407
9,perm_027,none,perm_027,"[1,0,3,4,2]",1-0-3-4-2,experience_replay_compute_matched,500,er500_matched,4,2,500,500,11,7,0,75,407,500,2,2,421,14,61
10,perm_027,none,perm_027,"[1,0,3,4,2]",1-0-3-4-2,experience_replay_compute_matched,500,er500_matched,0,1,500,0,0,0,0,0,0,500,0,500,0,0,0
10,perm_027,none,perm_027,"[1,0,3,4,2]",1-0-3-4-2,experience_replay_compute_matched,500,er500_matched,1,0,500,500,0,500,0,0,0,500,402,98,0,0,0
10,perm_027,none,perm_027,"[1,0,3,4,2]",1-0-3-4-2,experience_replay_compute_matched,500,er500_matched,2,3,500,500,402,98,0,0,0,500,80,16,0,404,0
10,perm_027,none,perm_027,"[1,0,3,4,2]",1-0-3-4-2,experience_replay_compute_matched,500,er500_matched,3,4,500,500,80,16,0,404,0,500,19,4,0,79,398
10,perm_027,none,perm_027,"[1,0,3,4,2]",1-0-3-4-2,experience_replay_compute_matched,500,er500_matched,4,2,500,500,19,4,0,79,398,500,3,2,390,19,86
1,perm_028,none,perm_028,"[1,0,4,2,3]",1-0-4-2-3,experience_replay_compute_matched,500,er500_matched,0,1,500,0,0,0,0,0,0,500,0,500,0,0,0
1,perm_028,none,perm_028,"[1,0,4,2,3]",1-0-4-2-3,experience_replay_compute_matched,500,er500_matched,1,0,500,500,0,500,0,0,0,500,394,106,0,0,0
1,perm_028,none,perm_028,"[1,0,4,2,3]",1-0-4-2-3,experience_replay_compute_matched,500,er500_matched,2,4,500,500,394,106,0,0,0,500,76,22,0,0,402
1,perm_028,none,perm_028,"[1,0,4,2,3]",1-0-4-2-3,experience_replay_compute_matched,500,er500_matched,3,2,500,500,76,22,0,0,402,500,14,6,400,0,80
1,perm_028,none,perm_028,"[1,0,4,2,3]",1-0-4-2-3,experience_replay_compute_matched,500,er500_matched,4,3,500,500,14,6,400,0,80,500,3,2,72,396,27
2,perm_028,none,perm_028,"[1,0,4,2,3]",1-0-4-2-3,experience_replay_compute_matched,500,er500_matched,0,1,500,0,0,0,0,0,0,500,0,500,0,0,0
2,perm_028,none,perm_028,"[1,0,4,2,3]",1-0-4-2-3,experience_replay_compute_matched,500,er500_matched,1,0,500,500,0,500,0,0,0,500,405,95,0,0,0
2,perm_028,none,perm_028,"[1,0,4,2,3]",1-0-4-2-3,experience_replay_compute_matched,500,er500_matched,2,4,500,500,405,95,0,0,0,500,79,18,0,0,403
2,perm_028,none,perm_028,"[1,0,4,2,3]",1-0-4-2-3,experience_replay_compute_matched,500,er500_matched,3,2,500,500,79,18,0,0,403,500,15,5,392,0,88
2,perm_028,none,perm_028,"[1,0,4,2,3]",1-0-4-2-3,experience_replay_compute_matched,500,er500_matched,4,3,500,500,15,5,392,0,88,500,3,0,86,392,19
3,perm_028,none,perm_028,"[1,0,4,2,3]",1-0-4-2-3,experience_replay_compute_matched,500,er500_matched,0,1,500,0,0,0,0,0,0,500,0,500,0,0,0
3,perm_028,none,perm_028,"[1,0,4,2,3]",1-0-4-2-3,experience_replay_compute_matched,500,er500_matched,1,0,500,500,0,500,0,0,0,500,398,102,0,0,0
3,perm_028,none,perm_028,"[1,0,4,2,3]",1-0-4-2-3,experience_replay_compute_matched,500,er500_matched,2,4,500,500,398,102,0,0,0,500,93,20,0,0,387
3,perm_028,none,perm_028,"[1,0,4,2,3]",1-0-4-2-3,experience_replay_compute_matched,500,er500_matched,3,2,500,500,93,20,0,0,387,500,14,4,403,0,79
3,perm_028,none,perm_028,"[1,0,4,2,3]",1-0-4-2-3,experience_replay_compute_matched,500,er500_matched,4,3,500,500,14,4,403,0,79,500,1,0,81,400,18
4,perm_028,none,perm_028,"[1,0,4,2,3]",1-0-4-2-3,experience_replay_compute_matched,500,er500_matched,0,1,500,0,0,0,0,0,0,500,0,500,0,0,0
4,perm_028,none,perm_028,"[1,0,4,2,3]",1-0-4-2-3,experience_replay_compute_matched,500,er500_matched,1,0,500,500,0,500,0,0,0,500,403,97,0,0,0
4,perm_028,none,perm_028,"[1,0,4,2,3]",1-0-4-2-3,experience_replay_compute_matched,500,er500_matched,2,4,500,500,403,97,0,0,0,500,73,18,0,0,409
4,perm_028,none,perm_028,"[1,0,4,2,3]",1-0-4-2-3,experience_replay_compute_matched,500,er500_matched,3,2,500,500,73,18,0,0,409,500,14,4,395,0,87
4,perm_028,none,perm_028,"[1,0,4,2,3]",1-0-4-2-3,experience_replay_compute_matched,500,er500_matched,4,3,500,500,14,4,395,0,87,500,2,1,93,387,17
5,perm_028,none,perm_028,"[1,0,4,2,3]",1-0-4-2-3,experience_replay_compute_matched,500,er500_matched,0,1,500,0,0,0,0,0,0,500,0,500,0,0,0
5,perm_028,none,perm_028,"[1,0,4,2,3]",1-0-4-2-3,experience_replay_compute_matched,500,er500_matched,1,0,500,500,0,500,0,0,0,500,403,97,0,0,0
5,perm_028,none,perm_028,"[1,0,4,2,3]",1-0-4-2-3,experience_replay_compute_matched,500,er500_matched,2,4,500,500,403,97,0,0,0,500,86,24,0,0,390
5,perm_028,none,perm_028,"[1,0,4,2,3]",1-0-4-2-3,experience_replay_compute_matched,500,er500_matched,3,2,500,500,86,24,0,0,390,500,21,3,406,0,70
5,perm_028,none,perm_028,"[1,0,4,2,3]",1-0-4-2-3,experience_replay_compute_matched,500,er500_matched,4,3,500,500,21,3,406,0,70,500,3,1,78,401,17
6,perm_028,none,perm_028,"[1,0,4,2,3]",1-0-4-2-3,experience_replay_compute_matched,500,er500_matched,0,1,500,0,0,0,0,0,0,500,0,500,0,0,0
6,perm_028,none,perm_028,"[1,0,4,2,3]",1-0-4-2-3,experience_replay_compute_matched,500,er500_matched,1,0,500,500,0,500,0,0,0,500,398,102,0,0,0
6,perm_028,none,perm_028,"[1,0,4,2,3]",1-0-4-2-3,experience_replay_compute_matched,500,er500_matched,2,4,500,500,398,102,0,0,0,500,71,22,0,0,407
6,perm_028,none,perm_028,"[1,0,4,2,3]",1-0-4-2-3,experience_replay_compute_matched,500,er500_matched,3,2,500,500,71,22,0,0,407,500,22,2,391,0,85
6,perm_028,none,perm_028,"[1,0,4,2,3]",1-0-4-2-3,experience_replay_compute_matched,500,er500_matched,4,3,500,500,22,2,391,0,85,500,6,0,80,394,20
7,perm_028,none,perm_028,"[1,0,4,2,3]",1-0-4-2-3,experience_replay_compute_matched,500,er500_matched,0,1,500,0,0,0,0,0,0,500,0,500,0,0,0
7,perm_028,none,perm_028,"[1,0,4,2,3]",1-0-4-2-3,experience_replay_compute_matched,500,er500_matched,1,0,500,500,0,500,0,0,0,500,391,109,0,0,0
7,perm_028,none,perm_028,"[1,0,4,2,3]",1-0-4-2-3,experience_replay_compute_matched,500,er500_matched,2,4,500,500,391,109,0,0,0,500,83,21,0,0,396
7,perm_028,none,perm_028,"[1,0,4,2,3]",1-0-4-2-3,experience_replay_compute_matched,500,er500_matched,3,2,500,500,83,21,0,0,396,500,18,6,393,0,83
7,perm_028,none,perm_028,"[1,0,4,2,3]",1-0-4-2-3,experience_replay_compute_matched,500,er500_matched,4,3,500,500,18,6,393,0,83,500,2,1,88,395,14
8,perm_028,none,perm_028,"[1,0,4,2,3]",1-0-4-2-3,experience_replay_compute_matched,500,er500_matched,0,1,500,0,0,0,0,0,0,500,0,500,0,0,0
8,perm_028,none,perm_028,"[1,0,4,2,3]",1-0-4-2-3,experience_replay_compute_matched,500,er500_matched,1,0,500,500,0,500,0,0,0,500,397,103,0,0,0
8,perm_028,none,perm_028,"[1,0,4,2,3]",1-0-4-2-3,experience_replay_compute_matched,500,er500_matched,2,4,500,500,397,103,0,0,0,500,65,20,0,0,415
8,perm_028,none,perm_028,"[1,0,4,2,3]",1-0-4-2-3,experience_replay_compute_matched,500,er500_matched,3,2,500,500,65,20,0,0,415,500,11,2,413,0,74
8,perm_028,none,perm_028,"[1,0,4,2,3]",1-0-4-2-3,experience_replay_compute_matched,500,er500_matched,4,3,500,500,11,2,413,0,74,500,2,1,85,401,11
9,perm_028,none,perm_028,"[1,0,4,2,3]",1-0-4-2-3,experience_replay_compute_matched,500,er500_matched,0,1,500,0,0,0,0,0,0,500,0,500,0,0,0
9,perm_028,none,perm_028,"[1,0,4,2,3]",1-0-4-2-3,experience_replay_compute_matched,500,er500_matched,1,0,500,500,0,500,0,0,0,500,409,91,0,0,0
9,perm_028,none,perm_028,"[1,0,4,2,3]",1-0-4-2-3,experience_replay_compute_matched,500,er500_matched,2,4,500,500,409,91,0,0,0,500,94,12,0,0,394
9,perm_028,none,perm_028,"[1,0,4,2,3]",1-0-4-2-3,experience_replay_compute_matched,500,er500_matched,3,2,500,500,94,12,0,0,394,500,18,1,410,0,71
9,perm_028,none,perm_028,"[1,0,4,2,3]",1-0-4-2-3,experience_replay_compute_matched,500,er500_matched,4,3,500,500,18,1,410,0,71,500,5,0,79,402,14
10,perm_028,none,perm_028,"[1,0,4,2,3]",1-0-4-2-3,experience_replay_compute_matched,500,er500_matched,0,1,500,0,0,0,0,0,0,500,0,500,0,0,0
10,perm_028,none,perm_028,"[1,0,4,2,3]",1-0-4-2-3,experience_replay_compute_matched,500,er500_matched,1,0,500,500,0,500,0,0,0,500,404,96,0,0,0
10,perm_028,none,perm_028,"[1,0,4,2,3]",1-0-4-2-3,experience_replay_compute_matched,500,er500_matched,2,4,500,500,404,96,0,0,0,500,80,26,0,0,394
10,perm_028,none,perm_028,"[1,0,4,2,3]",1-0-4-2-3,experience_replay_compute_matched,500,er500_matched,3,2,500,500,80,26,0,0,394,500,19,6,412,0,63
10,perm_028,none,perm_028,"[1,0,4,2,3]",1-0-4-2-3,experience_replay_compute_matched,500,er500_matched,4,3,500,500,19,6,412,0,63,500,7,0,75,403,15
1,perm_029,none,perm_029,"[1,0,4,3,2]",1-0-4-3-2,experience_replay_compute_matched,500,er500_matched,0,1,500,0,0,0,0,0,0,500,0,500,0,0,0
1,perm_029,none,perm_029,"[1,0,4,3,2]",1-0-4-3-2,experience_replay_compute_matched,500,er500_matched,1,0,500,500,0,500,0,0,0,500,404,96,0,0,0
1,perm_029,none,perm_029,"[1,0,4,3,2]",1-0-4-3-2,experience_replay_compute_matched,500,er500_matched,2,4,500,500,404,96,0,0,0,500,67,19,0,0,414
1,perm_029,none,perm_029,"[1,0,4,3,2]",1-0-4-3-2,experience_replay_compute_matched,500,er500_matched,3,3,500,500,67,19,0,0,414,500,16,2,0,408,74
1,perm_029,none,perm_029,"[1,0,4,3,2]",1-0-4-3-2,experience_replay_compute_matched,500,er500_matched,4,2,500,500,16,2,0,408,74,500,2,2,384,95,17
2,perm_029,none,perm_029,"[1,0,4,3,2]",1-0-4-3-2,experience_replay_compute_matched,500,er500_matched,0,1,500,0,0,0,0,0,0,500,0,500,0,0,0
2,perm_029,none,perm_029,"[1,0,4,3,2]",1-0-4-3-2,experience_replay_compute_matched,500,er500_matched,1,0,500,500,0,500,0,0,0,500,396,104,0,0,0
2,perm_029,none,perm_029,"[1,0,4,3,2]",1-0-4-3-2,experience_replay_compute_matched,500,er500_matched,2,4,500,500,396,104,0,0,0,500,84,22,0,0,394
2,perm_029,none,perm_029,"[1,0,4,3,2]",1-0-4-3-2,experience_replay_compute_matched,500,er500_matched,3,3,500,500,84,22,0,0,394,500,13,2,0,410,75
2,perm_029,none,perm_029,"[1,0,4,3,2]",1-0-4-3-2,experience_replay_compute_matched,500,er500_matched,4,2,500,500,13,2,0,410,75,500,1,0,408,79,12
3,perm_029,none,perm_029,"[1,0,4,3,2]",1-0-4-3-2,experience_replay_compute_matched,500,er500_matched,0,1,500,0,0,0,0,0,0,500,0,500,0,0,0
3,perm_029,none,perm_029,"[1,0,4,3,2]",1-0-4-3-2,experience_replay_compute_matched,500,er500_matched,1,0,500,500,0,500,0,0,0,500,394,106,0,0,0
3,perm_029,none,perm_029,"[1,0,4,3,2]",1-0-4-3-2,experience_replay_compute_matched,500,er500_matched,2,4,500,500,394,106,0,0,0,500,91,16,0,0,393
3,perm_029,none,perm_029,"[1,0,4,3,2]",1-0-4-3-2,experience_replay_compute_matched,500,er500_matched,3,3,500,500,91,16,0,0,393,500,21,3,0,395,81
3,perm_029,none,perm_029,"[1,0,4,3,2]",1-0-4-3-2,experience_replay_compute_matched,500,er500_matched,4,2,500,500,21,3,0,395,81,500,3,1,409,75,12
4,perm_029,none,perm_029,"[1,0,4,3,2]",1-0-4-3-2,experience_replay_compute_matched,500,er500_matched,0,1,500,0,0,0,0,0,0,500,0,500,0,0,0
4,perm_029,none,perm_029,"[1,0,4,3,2]",1-0-4-3-2,experience_replay_compute_matched,500,er500_matched,1,0,500,500,0,500,0,0,0,500,399,101,0,0,0
4,perm_029,none,perm_029,"[1,0,4,3,2]",1-0-4-3-2,experience_replay_compute_matched,500,er500_matched,2,4,500,500,399,101,0,0,0,500,82,21,0,0,397
4,perm_029,none,perm_029,"[1,0,4,3,2]",1-0-4-3-2,experience_replay_compute_matched,500,er500_matched,3,3,500,500,82,21,0,0,397,500,14,10,0,381,95
4,perm_029,none,perm_029,"[1,0,4,3,2]",1-0-4-3-2,experience_replay_compute_matched,500,er500_matched,4,2,500,500,14,10,0,381,95,500,4,4,387,80,25
5,perm_029,none,perm_029,"[1,0,4,3,2]",1-0-4-3-2,experience_replay_compute_matched,500,er500_matched,0,1,500,0,0,0,0,0,0,500,0,500,0,0,0
