seed,order_id,legacy_order_id,run_order_id,order,task_order,method,memory_budget,method_cell,status,ewc_lambda,selected_ewc_lambda,epochs,batch_size,matched_step_cap_per_task,effective_epoch_passes_per_task,optimizer_steps_total,optimizer_steps_per_task,optimizer_steps,processed_examples_total,processed_examples_per_task,processed_examples,fisher_method,fisher_sample_counts_per_anchor,A_after_mean,A_after_median,A_after_min,A_after_le_0_001_count,final_average_accuracy,average_forgetting,AF,elapsed_seconds,elapsed_time_seconds,device,train_cap_per_digit,test_cap_per_digit,result_kind,task_0_A_after,task_1_A_after,task_2_A_after,task_3_A_after,task_4_A_after,task_0_A_end,task_1_A_end,task_2_A_end,task_3_A_end,task_4_A_end,task_0_final_accuracy,task_1_final_accuracy,task_2_final_accuracy,task_3_final_accuracy,task_4_final_accuracy
4,perm_113,none,perm_113,"[4,2,3,1,0]",4-2-3-1-0,ewc,0,ewc,PASS,100.0,100.0,10,128,not_applicable,not_applicable,800,160;160;160;160;160,800,100000,20000;20000;20000;20000;20000,100000,empirical_mean_of_per_sample_squared_gradients,2000;2000;2000;2000,0.9879999999999999,0.992,0.97,0,0.2,0.9850000000000001,0.9850000000000001,3.844,3.844,cuda:0,1000,500,all_120perm_4methods,1.0,0.97,0.992,0.996,0.982,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5,perm_113,none,perm_113,"[4,2,3,1,0]",4-2-3-1-0,no_replay,0,no_replay,PASS,0.0,0.0,10,128,not_applicable,not_applicable,800,160;160;160;160;160,800,100000,20000;20000;20000;20000;20000,100000,not_applicable,not_applicable,0.9879999999999999,0.991,0.971,0,0.2,0.985,0.985,1.302,1.302,cuda:0,1000,500,all_120perm_4methods,1.0,0.971,0.993,0.991,0.985,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5,perm_113,none,perm_113,"[4,2,3,1,0]",4-2-3-1-0,experience_replay,100,er100,PASS,0.0,0.0,10,128,not_applicable,not_applicable,840,160;170;170;170;170,840,104000,20000;21000;21000;21000;21000,104000,not_applicable,not_applicable,0.9870000000000001,0.988,0.97,0,0.34299999999999997,0.8049999999999999,0.8049999999999999,1.374,1.374,cuda:0,1000,500,all_120perm_4methods,0.998,0.97,0.994,0.988,0.985,0.998,0.713,0.0,0.004,0.0,0.998,0.713,0.0,0.004,0.0
5,perm_113,none,perm_113,"[4,2,3,1,0]",4-2-3-1-0,experience_replay,500,er500,PASS,0.0,0.0,10,128,not_applicable,not_applicable,960,160;200;200;200;200,960,120000,20000;25000;25000;25000;25000,120000,not_applicable,not_applicable,0.9841999999999999,0.985,0.971,0,0.6723999999999999,0.38975,0.38975,1.56,1.56,cuda:0,1000,500,all_120perm_4methods,0.996,0.971,0.989,0.98,0.985,0.996,0.911,0.603,0.848,0.004,0.996,0.911,0.603,0.848,0.004
5,perm_113,none,perm_113,"[4,2,3,1,0]",4-2-3-1-0,ewc,0,ewc,PASS,100.0,100.0,10,128,not_applicable,not_applicable,800,160;160;160;160;160,800,100000,20000;20000;20000;20000;20000,100000,empirical_mean_of_per_sample_squared_gradients,2000;2000;2000;2000,0.9905999999999999,0.993,0.977,0,0.1998,0.9884999999999999,0.9884999999999999,3.883,3.883,cuda:0,1000,500,all_120perm_4methods,0.999,0.977,0.993,0.999,0.985,0.999,0.0,0.0,0.0,0.0,0.999,0.0,0.0,0.0,0.0
6,perm_113,none,perm_113,"[4,2,3,1,0]",4-2-3-1-0,no_replay,0,no_replay,PASS,0.0,0.0,10,128,not_applicable,not_applicable,800,160;160;160;160;160,800,100000,20000;20000;20000;20000;20000,100000,not_applicable,not_applicable,0.9875999999999999,0.992,0.966,0,0.2,0.9844999999999999,0.9844999999999999,1.279,1.279,cuda:0,1000,500,all_120perm_4methods,1.0,0.966,0.994,0.992,0.986,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6,perm_113,none,perm_113,"[4,2,3,1,0]",4-2-3-1-0,experience_replay,100,er100,PASS,0.0,0.0,10,128,not_applicable,not_applicable,840,160;170;170;170;170,840,104000,20000;21000;21000;21000;21000,104000,not_applicable,not_applicable,0.9872,0.991,0.968,0,0.355,0.7902499999999999,0.7902499999999999,1.342,1.342,cuda:0,1000,500,all_120perm_4methods,0.997,0.968,0.994,0.991,0.986,0.997,0.766,0.0,0.012,0.0,0.997,0.766,0.0,0.012,0.0
6,perm_113,none,perm_113,"[4,2,3,1,0]",4-2-3-1-0,experience_replay,500,er500,PASS,0.0,0.0,10,128,not_applicable,not_applicable,960,160;200;200;200;200,960,120000,20000;25000;25000;25000;25000,120000,not_applicable,not_applicable,0.9823999999999999,0.986,0.966,0,0.7095999999999999,0.34099999999999997,0.34099999999999997,1.519,1.519,cuda:0,1000,500,all_120perm_4methods,0.995,0.966,0.986,0.979,0.986,0.995,0.947,0.621,0.875,0.11,0.995,0.947,0.621,0.875,0.11
6,perm_113,none,perm_113,"[4,2,3,1,0]",4-2-3-1-0,ewc,0,ewc,PASS,100.0,100.0,10,128,not_applicable,not_applicable,800,160;160;160;160;160,800,100000,20000;20000;20000;20000;20000,100000,empirical_mean_of_per_sample_squared_gradients,2000;2000;2000;2000,0.9904,0.995,0.977,0,0.1998,0.9882500000000001,0.9882500000000001,3.804,3.804,cuda:0,1000,500,all_120perm_4methods,0.999,0.977,0.995,0.995,0.986,0.999,0.0,0.0,0.0,0.0,0.999,0.0,0.0,0.0,0.0
7,perm_113,none,perm_113,"[4,2,3,1,0]",4-2-3-1-0,no_replay,0,no_replay,PASS,0.0,0.0,10,128,not_applicable,not_applicable,800,160;160;160;160;160,800,100000,20000;20000;20000;20000;20000,100000,not_applicable,not_applicable,0.9883999999999998,0.992,0.974,0,0.1998,0.98575,0.98575,1.324,1.324,cuda:0,1000,500,all_120perm_4methods,0.999,0.974,0.994,0.992,0.983,0.999,0.0,0.0,0.0,0.0,0.999,0.0,0.0,0.0,0.0
7,perm_113,none,perm_113,"[4,2,3,1,0]",4-2-3-1-0,experience_replay,100,er100,PASS,0.0,0.0,10,128,not_applicable,not_applicable,840,160;170;170;170;170,840,104000,20000;21000;21000;21000;21000,104000,not_applicable,not_applicable,0.9864,0.991,0.969,0,0.434,0.6905,0.6905,1.349,1.349,cuda:0,1000,500,all_120perm_4methods,0.997,0.969,0.992,0.991,0.983,0.997,0.835,0.0,0.338,0.0,0.997,0.835,0.0,0.338,0.0
7,perm_113,none,perm_113,"[4,2,3,1,0]",4-2-3-1-0,experience_replay,500,er500,PASS,0.0,0.0,10,128,not_applicable,not_applicable,960,160;200;200;200;200,960,120000,20000;25000;25000;25000;25000,120000,not_applicable,not_applicable,0.9826,0.983,0.964,0,0.7226,0.325,0.325,1.502,1.502,cuda:0,1000,500,all_120perm_4methods,0.993,0.964,0.991,0.982,0.983,0.993,0.943,0.615,0.867,0.195,0.993,0.943,0.615,0.867,0.195
7,perm_113,none,perm_113,"[4,2,3,1,0]",4-2-3-1-0,ewc,0,ewc,PASS,100.0,100.0,10,128,not_applicable,not_applicable,800,160;160;160;160;160,800,100000,20000;20000;20000;20000;20000,100000,empirical_mean_of_per_sample_squared_gradients,2000;2000;2000;2000,0.9902000000000001,0.993,0.979,0,0.2,0.98775,0.98775,3.709,3.709,cuda:0,1000,500,all_120perm_4methods,1.0,0.979,0.993,0.996,0.983,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8,perm_113,none,perm_113,"[4,2,3,1,0]",4-2-3-1-0,no_replay,0,no_replay,PASS,0.0,0.0,10,128,not_applicable,not_applicable,800,160;160;160;160;160,800,100000,20000;20000;20000;20000;20000,100000,not_applicable,not_applicable,0.9880000000000001,0.99,0.974,0,0.2,0.985,0.985,1.236,1.236,cuda:0,1000,500,all_120perm_4methods,1.0,0.974,0.99,0.991,0.985,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8,perm_113,none,perm_113,"[4,2,3,1,0]",4-2-3-1-0,experience_replay,100,er100,PASS,0.0,0.0,10,128,not_applicable,not_applicable,840,160;170;170;170;170,840,104000,20000;21000;21000;21000;21000,104000,not_applicable,not_applicable,0.9880000000000001,0.988,0.976,0,0.34059999999999996,0.8092499999999999,0.8092499999999999,1.318,1.318,cuda:0,1000,500,all_120perm_4methods,0.997,0.976,0.994,0.988,0.985,0.997,0.706,0.0,0.0,0.0,0.997,0.706,0.0,0.0,0.0
8,perm_113,none,perm_113,"[4,2,3,1,0]",4-2-3-1-0,experience_replay,500,er500,PASS,0.0,0.0,10,128,not_applicable,not_applicable,960,160;200;200;200;200,960,120000,20000;25000;25000;25000;25000,120000,not_applicable,not_applicable,0.9833999999999999,0.985,0.964,0,0.7054,0.34750000000000003,0.34750000000000003,1.499,1.499,cuda:0,1000,500,all_120perm_4methods,0.997,0.964,0.99,0.981,0.985,0.997,0.94,0.499,0.857,0.234,0.997,0.94,0.499,0.857,0.234
8,perm_113,none,perm_113,"[4,2,3,1,0]",4-2-3-1-0,ewc,0,ewc,PASS,100.0,100.0,10,128,not_applicable,not_applicable,800,160;160;160;160;160,800,100000,20000;20000;20000;20000;20000,100000,empirical_mean_of_per_sample_squared_gradients,2000;2000;2000;2000,0.9907999999999999,0.994,0.979,0,0.1998,0.9887499999999999,0.9887499999999999,3.789,3.789,cuda:0,1000,500,all_120perm_4methods,0.999,0.979,0.994,0.997,0.985,0.999,0.0,0.0,0.0,0.0,0.999,0.0,0.0,0.0,0.0
9,perm_113,none,perm_113,"[4,2,3,1,0]",4-2-3-1-0,no_replay,0,no_replay,PASS,0.0,0.0,10,128,not_applicable,not_applicable,800,160;160;160;160;160,800,100000,20000;20000;20000;20000;20000,100000,not_applicable,not_applicable,0.9898,0.994,0.973,0,0.2,0.98725,0.98725,1.284,1.284,cuda:0,1000,500,all_120perm_4methods,1.0,0.973,0.995,0.994,0.987,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9,perm_113,none,perm_113,"[4,2,3,1,0]",4-2-3-1-0,experience_replay,100,er100,PASS,0.0,0.0,10,128,not_applicable,not_applicable,840,160;170;170;170;170,840,104000,20000;21000;21000;21000;21000,104000,not_applicable,not_applicable,0.9882,0.992,0.972,0,0.39,0.74775,0.74775,1.332,1.332,cuda:0,1000,500,all_120perm_4methods,0.997,0.972,0.993,0.992,0.987,0.997,0.773,0.0,0.18,0.0,0.997,0.773,0.0,0.18,0.0
9,perm_113,none,perm_113,"[4,2,3,1,0]",4-2-3-1-0,experience_replay,500,er500,PASS,0.0,0.0,10,128,not_applicable,not_applicable,960,160;200;200;200;200,960,120000,20000;25000;25000;25000;25000,120000,not_applicable,not_applicable,0.9822,0.986,0.962,0,0.7216,0.32575,0.32575,1.51,1.51,cuda:0,1000,500,all_120perm_4methods,0.994,0.962,0.986,0.982,0.987,0.994,0.936,0.631,0.902,0.145,0.994,0.936,0.631,0.902,0.145
9,perm_113,none,perm_113,"[4,2,3,1,0]",4-2-3-1-0,ewc,0,ewc,PASS,100.0,100.0,10,128,not_applicable,not_applicable,800,160;160;160;160;160,800,100000,20000;20000;20000;20000;20000,100000,empirical_mean_of_per_sample_squared_gradients,2000;2000;2000;2000,0.9899999999999999,0.992,0.977,0,0.2,0.9875,0.9875,3.782,3.782,cuda:0,1000,500,all_120perm_4methods,1.0,0.977,0.994,0.992,0.987,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10,perm_113,none,perm_113,"[4,2,3,1,0]",4-2-3-1-0,no_replay,0,no_replay,PASS,0.0,0.0,10,128,not_applicable,not_applicable,800,160;160;160;160;160,800,100000,20000;20000;20000;20000;20000,100000,not_applicable,not_applicable,0.9875999999999999,0.992,0.971,0,0.1998,0.98475,0.98475,1.287,1.287,cuda:0,1000,500,all_120perm_4methods,0.999,0.971,0.994,0.992,0.982,0.999,0.0,0.0,0.0,0.0,0.999,0.0,0.0,0.0,0.0
10,perm_113,none,perm_113,"[4,2,3,1,0]",4-2-3-1-0,experience_replay,100,er100,PASS,0.0,0.0,10,128,not_applicable,not_applicable,840,160;170;170;170;170,840,104000,20000;21000;21000;21000;21000,104000,not_applicable,not_applicable,0.9848000000000001,0.987,0.965,0,0.3574,0.7842499999999999,0.7842499999999999,1.369,1.369,cuda:0,1000,500,all_120perm_4methods,0.997,0.965,0.993,0.987,0.982,0.997,0.79,0.0,0.0,0.0,0.997,0.79,0.0,0.0,0.0
10,perm_113,none,perm_113,"[4,2,3,1,0]",4-2-3-1-0,experience_replay,500,er500,PASS,0.0,0.0,10,128,not_applicable,not_applicable,960,160;200;200;200;200,960,120000,20000;25000;25000;25000;25000,120000,not_applicable,not_applicable,0.9818,0.982,0.968,0,0.6244,0.44675,0.44675,1.54,1.54,cuda:0,1000,500,all_120perm_4methods,0.994,0.968,0.988,0.977,0.982,0.994,0.917,0.343,0.862,0.006,0.994,0.917,0.343,0.862,0.006
10,perm_113,none,perm_113,"[4,2,3,1,0]",4-2-3-1-0,ewc,0,ewc,PASS,100.0,100.0,10,128,not_applicable,not_applicable,800,160;160;160;160;160,800,100000,20000;20000;20000;20000;20000,100000,empirical_mean_of_per_sample_squared_gradients,2000;2000;2000;2000,0.9898,0.994,0.978,0,0.2,0.98725,0.98725,3.882,3.882,cuda:0,1000,500,all_120perm_4methods,1.0,0.978,0.994,0.995,0.982,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,perm_114,none,perm_114,"[4,3,0,1,2]",4-3-0-1-2,no_replay,0,no_replay,PASS,0.0,0.0,10,128,not_applicable,not_applicable,800,160;160;160;160;160,800,100000,20000;20000;20000;20000;20000,100000,not_applicable,not_applicable,0.9906,0.992,0.979,0,0.1988,0.98975,0.98975,1.295,1.295,cuda:0,1000,500,all_120perm_4methods,1.0,0.979,0.994,0.992,0.988,0.0,0.0,0.994,0.0,0.0,0.0,0.0,0.994,0.0,0.0
1,perm_114,none,perm_114,"[4,3,0,1,2]",4-3-0-1-2,experience_replay,100,er100,PASS,0.0,0.0,10,128,not_applicable,not_applicable,840,160;170;170;170;170,840,104000,20000;21000;21000;21000;21000,104000,not_applicable,not_applicable,0.9870000000000001,0.988,0.975,0,0.3376,0.81175,0.81175,1.317,1.317,cuda:0,1000,500,all_120perm_4methods,0.998,0.975,0.988,0.986,0.988,0.024,0.676,0.988,0.0,0.0,0.024,0.676,0.988,0.0,0.0
1,perm_114,none,perm_114,"[4,3,0,1,2]",4-3-0-1-2,experience_replay,500,er500,PASS,0.0,0.0,10,128,not_applicable,not_applicable,960,160;200;200;200;200,960,120000,20000;25000;25000;25000;25000,120000,not_applicable,not_applicable,0.9819999999999999,0.982,0.969,0,0.6614,0.40074999999999994,0.40074999999999994,1.471,1.471,cuda:0,1000,500,all_120perm_4methods,0.994,0.969,0.982,0.977,0.988,0.897,0.911,0.982,0.517,0.0,0.897,0.911,0.982,0.517,0.0
1,perm_114,none,perm_114,"[4,3,0,1,2]",4-3-0-1-2,ewc,0,ewc,PASS,100.0,100.0,10,128,not_applicable,not_applicable,800,160;160;160;160;160,800,100000,20000;20000;20000;20000;20000,100000,empirical_mean_of_per_sample_squared_gradients,2000;2000;2000;2000,0.9906,0.991,0.981,0,0.1988,0.98975,0.98975,3.67,3.67,cuda:0,1000,500,all_120perm_4methods,0.999,0.981,0.994,0.991,0.988,0.0,0.0,0.994,0.0,0.0,0.0,0.0,0.994,0.0,0.0
2,perm_114,none,perm_114,"[4,3,0,1,2]",4-3-0-1-2,no_replay,0,no_replay,PASS,0.0,0.0,10,128,not_applicable,not_applicable,800,160;160;160;160;160,800,100000,20000;20000;20000;20000;20000,100000,not_applicable,not_applicable,0.99,0.993,0.977,0,0.1986,0.98925,0.98925,1.238,1.238,cuda:0,1000,500,all_120perm_4methods,0.999,0.977,0.993,0.993,0.988,0.0,0.0,0.993,0.0,0.0,0.0,0.0,0.993,0.0,0.0
2,perm_114,none,perm_114,"[4,3,0,1,2]",4-3-0-1-2,experience_replay,100,er100,PASS,0.0,0.0,10,128,not_applicable,not_applicable,840,160;170;170;170;170,840,104000,20000;21000;21000;21000;21000,104000,not_applicable,not_applicable,0.9862,0.988,0.97,0,0.3392,0.80875,0.80875,1.307,1.307,cuda:0,1000,500,all_120perm_4methods,0.997,0.97,0.992,0.984,0.988,0.011,0.693,0.992,0.0,0.0,0.011,0.693,0.992,0.0,0.0
2,perm_114,none,perm_114,"[4,3,0,1,2]",4-3-0-1-2,experience_replay,500,er500,PASS,0.0,0.0,10,128,not_applicable,not_applicable,960,160;200;200;200;200,960,120000,20000;25000;25000;25000;25000,120000,not_applicable,not_applicable,0.9831999999999999,0.987,0.973,0,0.6202,0.45375,0.45375,1.485,1.485,cuda:0,1000,500,all_120perm_4methods,0.994,0.973,0.987,0.974,0.988,0.889,0.859,0.987,0.366,0.0,0.889,0.859,0.987,0.366,0.0
2,perm_114,none,perm_114,"[4,3,0,1,2]",4-3-0-1-2,ewc,0,ewc,PASS,100.0,100.0,10,128,not_applicable,not_applicable,800,160;160;160;160;160,800,100000,20000;20000;20000;20000;20000,100000,empirical_mean_of_per_sample_squared_gradients,2000;2000;2000;2000,0.9906,0.993,0.979,0,0.1988,0.98975,0.98975,3.763,3.763,cuda:0,1000,500,all_120perm_4methods,0.999,0.979,0.994,0.993,0.988,0.0,0.0,0.994,0.0,0.0,0.0,0.0,0.994,0.0,0.0
3,perm_114,none,perm_114,"[4,3,0,1,2]",4-3-0-1-2,no_replay,0,no_replay,PASS,0.0,0.0,10,128,not_applicable,not_applicable,800,160;160;160;160;160,800,100000,20000;20000;20000;20000;20000,100000,not_applicable,not_applicable,0.99,0.993,0.976,0,0.1986,0.98925,0.98925,1.257,1.257,cuda:0,1000,500,all_120perm_4methods,0.999,0.976,0.993,0.993,0.989,0.0,0.0,0.993,0.0,0.0,0.0,0.0,0.993,0.0,0.0
3,perm_114,none,perm_114,"[4,3,0,1,2]",4-3-0-1-2,experience_replay,100,er100,PASS,0.0,0.0,10,128,not_applicable,not_applicable,840,160;170;170;170;170,840,104000,20000;21000;21000;21000;21000,104000,not_applicable,not_applicable,0.9873999999999998,0.989,0.973,0,0.33280000000000004,0.8182499999999999,0.8182499999999999,1.318,1.318,cuda:0,1000,500,all_120perm_4methods,0.998,0.973,0.991,0.986,0.989,0.07,0.603,0.991,0.0,0.0,0.07,0.603,0.991,0.0,0.0
3,perm_114,none,perm_114,"[4,3,0,1,2]",4-3-0-1-2,experience_replay,500,er500,PASS,0.0,0.0,10,128,not_applicable,not_applicable,960,160;200;200;200;200,960,120000,20000;25000;25000;25000;25000,120000,not_applicable,not_applicable,0.9826,0.988,0.97,0,0.6212,0.45175,0.45175,1.528,1.528,cuda:0,1000,500,all_120perm_4methods,0.991,0.975,0.988,0.97,0.989,0.896,0.876,0.988,0.346,0.0,0.896,0.876,0.988,0.346,0.0
3,perm_114,none,perm_114,"[4,3,0,1,2]",4-3-0-1-2,ewc,0,ewc,PASS,100.0,100.0,10,128,not_applicable,not_applicable,800,160;160;160;160;160,800,100000,20000;20000;20000;20000;20000,100000,empirical_mean_of_per_sample_squared_gradients,2000;2000;2000;2000,0.9898,0.994,0.972,0,0.199,0.9884999999999999,0.9884999999999999,3.76,3.76,cuda:0,1000,500,all_120perm_4methods,0.999,0.972,0.995,0.994,0.989,0.0,0.0,0.995,0.0,0.0,0.0,0.0,0.995,0.0,0.0
4,perm_114,none,perm_114,"[4,3,0,1,2]",4-3-0-1-2,no_replay,0,no_replay,PASS,0.0,0.0,10,128,not_applicable,not_applicable,800,160;160;160;160;160,800,100000,20000;20000;20000;20000;20000,100000,not_applicable,not_applicable,0.9898,0.993,0.978,0,0.199,0.9885,0.9885,1.303,1.303,cuda:0,1000,500,all_120perm_4methods,1.0,0.978,0.995,0.993,0.983,0.0,0.0,0.995,0.0,0.0,0.0,0.0,0.995,0.0,0.0
4,perm_114,none,perm_114,"[4,3,0,1,2]",4-3-0-1-2,experience_replay,100,er100,PASS,0.0,0.0,10,128,not_applicable,not_applicable,840,160;170;170;170;170,840,104000,20000;21000;21000;21000;21000,104000,not_applicable,not_applicable,0.9867999999999999,0.984,0.977,0,0.3166,0.83775,0.83775,1.332,1.332,cuda:0,1000,500,all_120perm_4methods,0.998,0.977,0.992,0.984,0.983,0.007,0.584,0.992,0.0,0.0,0.007,0.584,0.992,0.0,0.0
4,perm_114,none,perm_114,"[4,3,0,1,2]",4-3-0-1-2,experience_replay,500,er500,PASS,0.0,0.0,10,128,not_applicable,not_applicable,960,160;200;200;200;200,960,120000,20000;25000;25000;25000;25000,120000,not_applicable,not_applicable,0.9823999999999999,0.983,0.975,0,0.6683999999999999,0.39249999999999996,0.39249999999999996,1.519,1.519,cuda:0,1000,500,all_120perm_4methods,0.994,0.975,0.985,0.975,0.983,0.883,0.892,0.985,0.582,0.0,0.883,0.892,0.985,0.582,0.0
4,perm_114,none,perm_114,"[4,3,0,1,2]",4-3-0-1-2,ewc,0,ewc,PASS,100.0,100.0,10,128,not_applicable,not_applicable,800,160;160;160;160;160,800,100000,20000;20000;20000;20000;20000,100000,empirical_mean_of_per_sample_squared_gradients,2000;2000;2000;2000,0.9892,0.994,0.975,0,0.1988,0.9880000000000001,0.9880000000000001,3.828,3.828,cuda:0,1000,500,all_120perm_4methods,1.0,0.975,0.994,0.994,0.983,0.0,0.0,0.994,0.0,0.0,0.0,0.0,0.994,0.0,0.0
5,perm_114,none,perm_114,"[4,3,0,1,2]",4-3-0-1-2,no_replay,0,no_replay,PASS,0.0,0.0,10,128,not_applicable,not_applicable,800,160;160;160;160;160,800,100000,20000;20000;20000;20000;20000,100000,not_applicable,not_applicable,0.9885999999999999,0.991,0.977,0,0.1984,0.98775,0.98775,1.293,1.293,cuda:0,1000,500,all_120perm_4methods,1.0,0.977,0.992,0.991,0.983,0.0,0.0,0.992,0.0,0.0,0.0,0.0,0.992,0.0,0.0
5,perm_114,none,perm_114,"[4,3,0,1,2]",4-3-0-1-2,experience_replay,100,er100,PASS,0.0,0.0,10,128,not_applicable,not_applicable,840,160;170;170;170;170,840,104000,20000;21000;21000;21000;21000,104000,not_applicable,not_applicable,0.9864,0.988,0.972,0,0.3296,0.8210000000000001,0.8210000000000001,1.351,1.351,cuda:0,1000,500,all_120perm_4methods,0.999,0.972,0.99,0.988,0.983,0.002,0.656,0.99,0.0,0.0,0.002,0.656,0.99,0.0,0.0
5,perm_114,none,perm_114,"[4,3,0,1,2]",4-3-0-1-2,experience_replay,500,er500,PASS,0.0,0.0,10,128,not_applicable,not_applicable,960,160;200;200;200;200,960,120000,20000;25000;25000;25000;25000,120000,not_applicable,not_applicable,0.9812000000000001,0.983,0.971,0,0.6166,0.45575,0.45575,1.465,1.465,cuda:0,1000,500,all_120perm_4methods,0.995,0.971,0.985,0.972,0.983,0.878,0.891,0.985,0.329,0.0,0.878,0.891,0.985,0.329,0.0
5,perm_114,none,perm_114,"[4,3,0,1,2]",4-3-0-1-2,ewc,0,ewc,PASS,100.0,100.0,10,128,not_applicable,not_applicable,800,160;160;160;160;160,800,100000,20000;20000;20000;20000;20000,100000,empirical_mean_of_per_sample_squared_gradients,2000;2000;2000;2000,0.9898,0.992,0.979,0,0.199,0.9885,0.9885,3.704,3.704,cuda:0,1000,500,all_120perm_4methods,1.0,0.979,0.995,0.992,0.983,0.0,0.0,0.995,0.0,0.0,0.0,0.0,0.995,0.0,0.0
6,perm_114,none,perm_114,"[4,3,0,1,2]",4-3-0-1-2,no_replay,0,no_replay,PASS,0.0,0.0,10,128,not_applicable,not_applicable,800,160;160;160;160;160,800,100000,20000;20000;20000;20000;20000,100000,not_applicable,not_applicable,0.9887999999999998,0.991,0.978,0,0.1982,0.98825,0.98825,1.226,1.226,cuda:0,1000,500,all_120perm_4methods,0.998,0.978,0.991,0.992,0.985,0.0,0.0,0.991,0.0,0.0,0.0,0.0,0.991,0.0,0.0
6,perm_114,none,perm_114,"[4,3,0,1,2]",4-3-0-1-2,experience_replay,100,er100,PASS,0.0,0.0,10,128,not_applicable,not_applicable,840,160;170;170;170;170,840,104000,20000;21000;21000;21000;21000,104000,not_applicable,not_applicable,0.9846,0.989,0.961,0,0.33520000000000005,0.81175,0.81175,1.304,1.304,cuda:0,1000,500,all_120perm_4methods,0.998,0.961,0.99,0.989,0.985,0.02,0.666,0.99,0.0,0.0,0.02,0.666,0.99,0.0,0.0
6,perm_114,none,perm_114,"[4,3,0,1,2]",4-3-0-1-2,experience_replay,500,er500,PASS,0.0,0.0,10,128,not_applicable,not_applicable,960,160;200;200;200;200,960,120000,20000;25000;25000;25000;25000,120000,not_applicable,not_applicable,0.9789999999999999,0.981,0.964,0,0.6344,0.43074999999999997,0.43074999999999997,1.481,1.481,cuda:0,1000,500,all_120perm_4methods,0.992,0.973,0.981,0.964,0.985,0.881,0.901,0.981,0.408,0.001,0.881,0.901,0.981,0.408,0.001
6,perm_114,none,perm_114,"[4,3,0,1,2]",4-3-0-1-2,ewc,0,ewc,PASS,100.0,100.0,10,128,not_applicable,not_applicable,800,160;160;160;160;160,800,100000,20000;20000;20000;20000;20000,100000,empirical_mean_of_per_sample_squared_gradients,2000;2000;2000;2000,0.9892,0.991,0.976,0,0.199,0.98775,0.98775,3.697,3.697,cuda:0,1000,500,all_120perm_4methods,0.999,0.976,0.995,0.991,0.985,0.0,0.0,0.995,0.0,0.0,0.0,0.0,0.995,0.0,0.0
7,perm_114,none,perm_114,"[4,3,0,1,2]",4-3-0-1-2,no_replay,0,no_replay,PASS,0.0,0.0,10,128,not_applicable,not_applicable,800,160;160;160;160;160,800,100000,20000;20000;20000;20000;20000,100000,not_applicable,not_applicable,0.9896,0.992,0.98,0,0.1988,0.9884999999999999,0.9884999999999999,1.261,1.261,cuda:0,1000,500,all_120perm_4methods,1.0,0.98,0.994,0.992,0.982,0.0,0.0,0.994,0.0,0.0,0.0,0.0,0.994,0.0,0.0
7,perm_114,none,perm_114,"[4,3,0,1,2]",4-3-0-1-2,experience_replay,100,er100,PASS,0.0,0.0,10,128,not_applicable,not_applicable,840,160;170;170;170;170,840,104000,20000;21000;21000;21000;21000,104000,not_applicable,not_applicable,0.9856,0.986,0.967,0,0.3056,0.8500000000000001,0.8500000000000001,1.332,1.332,cuda:0,1000,500,all_120perm_4methods,0.999,0.967,0.994,0.986,0.982,0.214,0.32,0.994,0.0,0.0,0.214,0.32,0.994,0.0,0.0
7,perm_114,none,perm_114,"[4,3,0,1,2]",4-3-0-1-2,experience_replay,500,er500,PASS,0.0,0.0,10,128,not_applicable,not_applicable,960,160;200;200;200;200,960,120000,20000;25000;25000;25000;25000,120000,not_applicable,not_applicable,0.9798,0.982,0.971,0,0.659,0.40099999999999997,0.40099999999999997,1.572,1.572,cuda:0,1000,500,all_120perm_4methods,0.989,0.971,0.984,0.973,0.982,0.899,0.89,0.984,0.522,0.0,0.899,0.89,0.984,0.522,0.0
7,perm_114,none,perm_114,"[4,3,0,1,2]",4-3-0-1-2,ewc,0,ewc,PASS,100.0,100.0,10,128,not_applicable,not_applicable,800,160;160;160;160;160,800,100000,20000;20000;20000;20000;20000,100000,empirical_mean_of_per_sample_squared_gradients,2000;2000;2000;2000,0.9894000000000001,0.994,0.977,0,0.199,0.988,0.988,3.883,3.883,cuda:0,1000,500,all_120perm_4methods,0.999,0.977,0.995,0.994,0.982,0.0,0.0,0.995,0.0,0.0,0.0,0.0,0.995,0.0,0.0
